mutation_count,mouse_move_count,mouse_interaction_count,mouse_up_count,mouse_down_count,click_count,context_menu_count,dbl_click_count,focus_count,blur_count,touch_start_count,touch_move_departed_count,touch_end_count,touch_cancel_count,scroll_count,viewport_resize_count,input_count,touch_count,mutation_per_second,mouse_move_per_second,mouse_interaction_per_second,mouse_up_per_second,mouse_down_per_second,click_per_second,context_menu_per_second,dbl_click_per_second,focus_per_second,blur_per_second,touch_start_per_second,touch_move_departed_per_second,touch_end_per_second,touch_cancel_per_second,scroll_per_second,viewport_resize_per_second,input_per_second,touch_per_second,active_s,inactivity_s,DatesReha,Amounts,Dates,Table,Your Task,recording_id,workunit_id,step_id,class,verbose_text,worker_id,step_id,pattern
4,0,4,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,5.755395683,0,5.755395683,0,0,0,0,0,2.877697842,2.877697842,0,0,0,0,0,0,0,0,0.695,0,0,1,0,0,0,b59d6567-2df4-43e6-8218-a51f9bbd4f17#21d8a043-43a4-4f06-a637-659733ed72fc#16665dd46,Amounts -  9/11,1470,Reliable,https://euprod.crowdcigar.com/storm/dashboard/steps/1470/jobs?id=&platform_job_id=b59d6567-2df4-43e6-8218-a51f9bbd4f17 - Workunit: Amounts -  9/11 - Pattern: Low No. Fields,6665dd46,1470,Low No. Fields
5,0,7,1,1,1,0,0,2,2,0,0,0,0,0,0,0,0,11.415525114,0,15.98173516,2.283105023,2.283105023,2.283105023,0,0,4.566210046,4.566210046,0,0,0,0,0,0,0,0,0.438,0,0,0,0,1,0,0cf1a011-228f-4717-9317-712a829bb531#5732161c-8929-4df2-a6e6-315f8099a445#16ce2b7a7,Table -  3/7,1470,Reliable,https://euprod.crowdcigar.com/storm/dashboard/steps/1470/jobs?id=&platform_job_id=0cf1a011-228f-4717-9317-712a829bb531 - Workunit: Table -  3/7 - Pattern: Too fast for a WU,6ce2b7a7,1470,Too fast for a WU
4,0,7,1,1,1,0,0,2,2,0,0,0,0,0,0,0,0,9.661835749,0,16.90821256,2.415458937,2.415458937,2.415458937,0,0,4.830917874,4.830917874,0,0,0,0,0,0,0,0,0.414,0,0,0,0,1,0,0cf1a011-228f-4717-9317-712a829bb531#5732161c-8929-4df2-a6e6-315f8099a445#16ce2b7a7,Table -  4/7,1470,Reliable,https://euprod.crowdcigar.com/storm/dashboard/steps/1470/jobs?id=&platform_job_id=0cf1a011-228f-4717-9317-712a829bb531 - Workunit: Table -  4/7 - Pattern: Too fast for a WU,6ce2b7a7,1470,Too fast for a WU
26,0,11,1,1,1,0,0,4,4,0,0,0,0,0,0,9,0,11.937557392,0,5.050505051,0.459136823,0.459136823,0.459136823,0,0,1.836547291,1.836547291,0,0,0,0,0,0,4.132231405,0,2.178,0,0,0,1,0,0,add41198-e371-41f3-a4f0-d6d66ce5e413#9f8e5610-be53-4272-96bf-4a75079471b3#16ce2b7a7,Dates -  4/5,1470,Reliable,https://euprod.crowdcigar.com/storm/dashboard/steps/1470/jobs?id=&platform_job_id=add41198-e371-41f3-a4f0-d6d66ce5e413 - Workunit: Dates -  4/5 - Pattern: Too fast for a WU,6ce2b7a7,1470,Too fast for a WU
69,2,29,2,2,7,0,0,9,9,0,0,0,0,0,0,31,0,17.113095238,0.496031746,7.192460317,0.496031746,0.496031746,1.736111111,0,0,2.232142857,2.232142857,0,0,0,0,0,0,7.688492063,0,4.032,0,0,0,1,0,0,0bef1a1d-63e9-4564-88c1-a75894a9ad2e#29b69988-fd89-4fd1-88ac-3d5794b427b1#17b185eef,Dates -  3/5,1470,Reliable,https://euprod.crowdcigar.com/storm/dashboard/steps/1470/jobs?id=&platform_job_id=0bef1a1d-63e9-4564-88c1-a75894a9ad2e - Workunit: Dates -  3/5 - Pattern: Too fast for a WU,7b185eef,1470,Too fast for a WU
71,2,30,2,2,8,0,0,9,9,0,0,0,0,0,0,32,0,19.075765717,0.537345513,8.060182697,0.537345513,0.537345513,2.149382053,0,0,2.418054809,2.418054809,0,0,0,0,0,0,8.597528211,0,3.722,0,0,0,1,0,0,0bef1a1d-63e9-4564-88c1-a75894a9ad2e#29b69988-fd89-4fd1-88ac-3d5794b427b1#17b185eef,Dates -  4/5,1470,Reliable,https://euprod.crowdcigar.com/storm/dashboard/steps/1470/jobs?id=&platform_job_id=0bef1a1d-63e9-4564-88c1-a75894a9ad2e - Workunit: Dates -  4/5 - Pattern: Too fast for a WU,7b185eef,1470,Too fast for a WU
44,3,20,2,2,6,0,0,5,5,0,0,0,0,0,0,17,0,13.447432763,0.916870416,6.112469438,0.611246944,0.611246944,1.833740831,0,0,1.528117359,1.528117359,0,0,0,0,0,0,5.195599022,0,3.272,0,0,0,1,0,0,0bef1a1d-63e9-4564-88c1-a75894a9ad2e#29b69988-fd89-4fd1-88ac-3d5794b427b1#17b185eef,Dates -  5/5,1470,Reliable,https://euprod.crowdcigar.com/storm/dashboard/steps/1470/jobs?id=&platform_job_id=0bef1a1d-63e9-4564-88c1-a75894a9ad2e - Workunit: Dates -  5/5 - Pattern: Too fast for a WU,7b185eef,1470,Too fast for a WU
73,2,29,2,2,7,0,0,9,9,0,0,0,0,0,0,33,0,18.060366155,0.494804552,7.174666007,0.494804552,0.494804552,1.731815933,0,0,2.226620485,2.226620485,0,0,0,0,0,0,8.164275111,0,4.042,0,0,0,1,0,0,521b4b83-6d71-46f2-b937-c166b14adabf#354ad684-8635-422a-932b-4c315a27c7ad#17b185eef,Dates -  2/5,1470,Reliable,https://euprod.crowdcigar.com/storm/dashboard/steps/1470/jobs?id=&platform_job_id=521b4b83-6d71-46f2-b937-c166b14adabf - Workunit: Dates -  2/5 - Pattern: Too fast for a WU,7b185eef,1470,Too fast for a WU
65,2,29,2,2,7,0,0,9,9,0,0,0,0,0,0,32,0,16.883116883,0.519480519,7.532467532,0.519480519,0.519480519,1.818181818,0,0,2.337662338,2.337662338,0,0,0,0,0,0,8.311688312,0,3.85,0,0,0,1,0,0,521b4b83-6d71-46f2-b937-c166b14adabf#354ad684-8635-422a-932b-4c315a27c7ad#17b185eef,Dates -  3/5,1470,Reliable,https://euprod.crowdcigar.com/storm/dashboard/steps/1470/jobs?id=&platform_job_id=521b4b83-6d71-46f2-b937-c166b14adabf - Workunit: Dates -  3/5 - Pattern: Too fast for a WU,7b185eef,1470,Too fast for a WU
71,2,30,2,2,8,0,0,9,9,0,0,0,0,0,0,32,0,19.014461703,0.53561864,8.034279593,0.53561864,0.53561864,2.142474558,0,0,2.410283878,2.410283878,0,0,0,0,0,0,8.569898232,0,3.734,0,0,0,1,0,0,521b4b83-6d71-46f2-b937-c166b14adabf#354ad684-8635-422a-932b-4c315a27c7ad#17b185eef,Dates -  4/5,1470,Reliable,https://euprod.crowdcigar.com/storm/dashboard/steps/1470/jobs?id=&platform_job_id=521b4b83-6d71-46f2-b937-c166b14adabf - Workunit: Dates -  4/5 - Pattern: Too fast for a WU,7b185eef,1470,Too fast for a WU
64,2,29,2,2,7,0,0,9,9,0,0,0,0,0,0,32,0,16.347381865,0.510855683,7.407407407,0.510855683,0.510855683,1.787994891,0,0,2.298850575,2.298850575,0,0,0,0,0,0,8.173690932,0,3.915,0,0,0,1,0,0,b2244c59-9f76-40f2-ba57-726feaaf3513#f832c690-028b-4236-a294-647ede950f17#17b185eef,Dates -  3/5,1470,Reliable,https://euprod.crowdcigar.com/storm/dashboard/steps/1470/jobs?id=&platform_job_id=b2244c59-9f76-40f2-ba57-726feaaf3513 - Workunit: Dates -  3/5 - Pattern: Too fast for a WU,7b185eef,1470,Too fast for a WU
49,2,22,2,2,4,0,0,7,7,0,0,0,0,1,0,22,0,13.59600444,0.554938957,6.104328524,0.554938957,0.554938957,1.109877913,0,0,1.942286349,1.942286349,0,0,0,0,0.277469478,0,6.104328524,0,3.604,0,0,0,1,0,0,b7966ecb-9b61-439c-93e6-b87e923bcebb#f070cc0a-7606-496e-8954-13af7d120e05#17b185eef,Dates -  4/5,1470,Reliable,https://euprod.crowdcigar.com/storm/dashboard/steps/1470/jobs?id=&platform_job_id=b7966ecb-9b61-439c-93e6-b87e923bcebb - Workunit: Dates -  4/5 - Pattern: Too fast for a WU,7b185eef,1470,Too fast for a WU
69,2,29,2,2,7,0,0,9,9,0,0,0,0,0,0,32,0,17.11734061,0.4961548,7.194244604,0.4961548,0.4961548,1.736541801,0,0,2.232696601,2.232696601,0,0,0,0,0,0,7.938476805,0,4.031,0,0,0,1,0,0,e61bbff1-7663-4fbb-b270-423066833938#d61670a7-9a36-41b5-b246-556d8c222eaa#17b185eef,Dates -  2/5,1470,Reliable,https://euprod.crowdcigar.com/storm/dashboard/steps/1470/jobs?id=&platform_job_id=e61bbff1-7663-4fbb-b270-423066833938 - Workunit: Dates -  2/5 - Pattern: Too fast for a WU,7b185eef,1470,Too fast for a WU
72,2,30,2,2,8,0,0,9,9,0,0,0,0,0,0,34,0,17.848289539,0.495785821,7.436787308,0.495785821,0.495785821,1.983143282,0,0,2.231036192,2.231036192,0,0,0,0,0,0,8.428358949,0,4.034,0,0,0,1,0,0,e61bbff1-7663-4fbb-b270-423066833938#d61670a7-9a36-41b5-b246-556d8c222eaa#17b185eef,Dates -  3/5,1470,Reliable,https://euprod.crowdcigar.com/storm/dashboard/steps/1470/jobs?id=&platform_job_id=e61bbff1-7663-4fbb-b270-423066833938 - Workunit: Dates -  3/5 - Pattern: Too fast for a WU,7b185eef,1470,Too fast for a WU
6,0,7,1,1,1,0,0,2,2,0,0,0,0,0,0,0,0,10.676156584,0,12.455516014,1.779359431,1.779359431,1.779359431,0,0,3.558718861,3.558718861,0,0,0,0,0,0,0,0,0.562,0,0,0,0,1,0,3HUR21WDDU1Y05O39UL8Z6V2VZ4YX0#c33fa80a-1d27-43d7-8ecc-d1e69856f2f1#1A16QSLLZ1T5CKY,Table -  3/7,1468,Reliable,https://euprod.crowdcigar.com/storm/dashboard/steps/1468/jobs?id=&platform_job_id=3HUR21WDDU1Y05O39UL8Z6V2VZ4YX0 - Workunit: Table -  3/7 - Pattern: Too fast for a WU,A16QSLLZ1T5CKY,1468,Too fast for a WU
37,0,15,1,1,1,0,0,6,6,0,0,0,0,0,0,18,0,10,0,4.054054054,0.27027027,0.27027027,0.27027027,0,0,1.621621622,1.621621622,0,0,0,0,0,0,4.864864865,0,3.7,0,0,0,1,0,0,3K2CEDRACBDRP7Q5LHW0G8NP9T2MTF#8b591ea5-5da3-485b-a3d1-c235d882b23e#1A16QSLLZ1T5CKY,Dates -  2/5,1468,Reliable,https://euprod.crowdcigar.com/storm/dashboard/steps/1468/jobs?id=&platform_job_id=3K2CEDRACBDRP7Q5LHW0G8NP9T2MTF - Workunit: Dates -  2/5 - Pattern: Too fast for a WU,A16QSLLZ1T5CKY,1468,Too fast for a WU
38,0,15,1,1,1,0,0,6,6,0,0,0,0,0,0,18,0,10.99537037,0,4.340277778,0.289351852,0.289351852,0.289351852,0,0,1.736111111,1.736111111,0,0,0,0,0,0,5.208333333,0,3.456,0,0,0,1,0,0,3K2CEDRACBDRP7Q5LHW0G8NP9T2MTF#8b591ea5-5da3-485b-a3d1-c235d882b23e#1A16QSLLZ1T5CKY,Dates -  3/5,1468,Reliable,https://euprod.crowdcigar.com/storm/dashboard/steps/1468/jobs?id=&platform_job_id=3K2CEDRACBDRP7Q5LHW0G8NP9T2MTF - Workunit: Dates -  3/5 - Pattern: Too fast for a WU,A16QSLLZ1T5CKY,1468,Too fast for a WU
40,3,14,1,1,2,0,0,5,5,0,0,0,0,4,0,19,0,8.567144999,0.642535875,2.99850075,0.214178625,0.214178625,0.42835725,0,0,1.070893125,1.070893125,0,0,0,0,0.8567145,0,4.069393874,0,4.669,0,0,0,1,0,0,3K2CEDRACBDRP7Q5LHW0G8NP9T2MTF#8b591ea5-5da3-485b-a3d1-c235d882b23e#1A16QSLLZ1T5CKY,Dates -  5/5,1468,Reliable,https://euprod.crowdcigar.com/storm/dashboard/steps/1468/jobs?id=&platform_job_id=3K2CEDRACBDRP7Q5LHW0G8NP9T2MTF - Workunit: Dates -  5/5 - Pattern: Too fast for a WU,A16QSLLZ1T5CKY,1468,Too fast for a WU
27,3,14,2,2,2,0,0,4,4,0,0,0,0,0,0,9,0,9.205591544,1.022843505,4.77326969,0.68189567,0.68189567,0.68189567,0,0,1.36379134,1.36379134,0,0,0,0,0,0,3.068530515,0,2.933,0,0,0,1,0,0,3NKW03WTLMJA23SR8F8SK1ETNOHWQ2#51f9a67a-1cef-4855-ad7a-ddd694d0e7e7#1A16QSLLZ1T5CKY,Dates -  2/5,1468,Reliable,https://euprod.crowdcigar.com/storm/dashboard/steps/1468/jobs?id=&platform_job_id=3NKW03WTLMJA23SR8F8SK1ETNOHWQ2 - Workunit: Dates -  2/5 - Pattern: Too fast for a WU,A16QSLLZ1T5CKY,1468,Too fast for a WU
11,4,10,1,2,1,0,0,3,3,0,0,0,0,2,0,7,0,5.27325024,1.917545542,4.793863854,0.479386385,0.958772771,0.479386385,0,0,1.438159156,1.438159156,0,0,0,0,0.958772771,0,3.355704698,0,2.086,0,0,0,1,0,0,31MCUE39BKYMYGWPVZSELQZUJ9G3GC#ba125909-d374-48c8-b8ba-ac9cf45fea6e#1A19H7KOMN55AMU,Dates -  3/5,1469,Reliable,https://euprod.crowdcigar.com/storm/dashboard/steps/1469/jobs?id=&platform_job_id=31MCUE39BKYMYGWPVZSELQZUJ9G3GC - Workunit: Dates -  3/5 - Pattern: Too fast for a WU,A19H7KOMN55AMU,1469,Too fast for a WU
6,4,10,2,2,2,0,0,2,2,0,0,0,0,0,0,7,0,2.851711027,1.901140684,4.752851711,0.950570342,0.950570342,0.950570342,0,0,0.950570342,0.950570342,0,0,0,0,0,0,3.326996198,0,2.104,0,0,0,1,0,0,38EHZ67RIM4NK24Z1HXTHP80JZGMGS#44b25303-1b44-4c89-9d06-5e487c83cdb6#1A19H7KOMN55AMU,Dates -  2/5,1469,Reliable,https://euprod.crowdcigar.com/storm/dashboard/steps/1469/jobs?id=&platform_job_id=38EHZ67RIM4NK24Z1HXTHP80JZGMGS - Workunit: Dates -  2/5 - Pattern: Too fast for a WU,A19H7KOMN55AMU,1469,Too fast for a WU
6,4,7,1,1,1,0,0,2,2,0,0,0,0,6,0,9,0,2.642007926,1.761338617,3.08234258,0.440334654,0.440334654,0.440334654,0,0,0.880669309,0.880669309,0,0,0,0,2.642007926,0,3.963011889,0,2.271,0,0,0,1,0,0,3CO05SML7VHH6E66SN47IWFUI66R00#89e5d3db-697c-4661-adbf-cb6f33b70f5a#1A19H7KOMN55AMU,Dates -  3/5,1469,Reliable,https://euprod.crowdcigar.com/storm/dashboard/steps/1469/jobs?id=&platform_job_id=3CO05SML7VHH6E66SN47IWFUI66R00 - Workunit: Dates -  3/5 - Pattern: Too fast for a WU,A19H7KOMN55AMU,1469,Too fast for a WU
7,4,10,2,2,2,0,0,2,2,0,0,0,0,1,0,11,0,3.53713997,2.02122284,5.0530571,1.01061142,1.01061142,1.01061142,0,0,1.01061142,1.01061142,0,0,0,0,0.50530571,0,5.558362809,0,1.979,0,0,0,1,0,0,3CO05SML7VHH6E66SN47IWFUI66R00#89e5d3db-697c-4661-adbf-cb6f33b70f5a#1A19H7KOMN55AMU,Dates -  4/5,1469,Reliable,https://euprod.crowdcigar.com/storm/dashboard/steps/1469/jobs?id=&platform_job_id=3CO05SML7VHH6E66SN47IWFUI66R00 - Workunit: Dates -  4/5 - Pattern: Too fast for a WU,A19H7KOMN55AMU,1469,Too fast for a WU
6,4,7,1,1,1,0,0,2,2,0,0,0,0,6,0,9,0,2.642007926,1.761338617,3.08234258,0.440334654,0.440334654,0.440334654,0,0,0.880669309,0.880669309,0,0,0,0,2.642007926,0,3.963011889,0,2.271,0,0,0,1,0,0,3CO05SML7VHH6E66SN47IWFUI66R00#c173bf70-59e3-42b4-82e2-8646e3268e0f#1A19H7KOMN55AMU,Dates -  3/5,1469,Reliable,https://euprod.crowdcigar.com/storm/dashboard/steps/1469/jobs?id=&platform_job_id=3CO05SML7VHH6E66SN47IWFUI66R00 - Workunit: Dates -  3/5 - Pattern: Too fast for a WU,A19H7KOMN55AMU,1469,Too fast for a WU
7,4,10,2,2,2,0,0,2,2,0,0,0,0,1,0,11,0,3.53713997,2.02122284,5.0530571,1.01061142,1.01061142,1.01061142,0,0,1.01061142,1.01061142,0,0,0,0,0.50530571,0,5.558362809,0,1.979,0,0,0,1,0,0,3CO05SML7VHH6E66SN47IWFUI66R00#c173bf70-59e3-42b4-82e2-8646e3268e0f#1A19H7KOMN55AMU,Dates -  4/5,1469,Reliable,https://euprod.crowdcigar.com/storm/dashboard/steps/1469/jobs?id=&platform_job_id=3CO05SML7VHH6E66SN47IWFUI66R00 - Workunit: Dates -  4/5 - Pattern: Too fast for a WU,A19H7KOMN55AMU,1469,Too fast for a WU
25,2,10,1,1,2,0,0,3,3,0,0,0,0,4,0,9,0,6.510416667,0.520833333,2.604166667,0.260416667,0.260416667,0.520833333,0,0,0.78125,0.78125,0,0,0,0,1.041666667,0,2.34375,0,3.84,0,0,0,1,0,0,32204AGAABO1SO3OAKHGPK042D6HG3#49b7b27c-557a-4895-b320-004e6f43fc2e#1A1NC0W3YCS0QHN,Dates -  5/5,1468,Reliable,https://euprod.crowdcigar.com/storm/dashboard/steps/1468/jobs?id=&platform_job_id=32204AGAABO1SO3OAKHGPK042D6HG3 - Workunit: Dates -  5/5 - Pattern: Too fast for a WU,A1NC0W3YCS0QHN,1468,Too fast for a WU
24,5,11,1,1,1,0,0,4,4,0,0,0,0,0,0,8,0,4.840661557,1.008471158,2.218636547,0.201694232,0.201694232,0.201694232,0,0,0.806776926,0.806776926,0,0,0,0,0,0,1.613553852,0,4.958,0,0,0,1,0,0,3MD8CKRQZZZO8K7SEVED01UQHELRJE#2a02198e-cf71-4fdc-ab88-f07424773fe0#1A1NC0W3YCS0QHN,Dates -  1/5,1468,Reliable,https://euprod.crowdcigar.com/storm/dashboard/steps/1468/jobs?id=&platform_job_id=3MD8CKRQZZZO8K7SEVED01UQHELRJE - Workunit: Dates -  1/5 - Pattern: Too fast for a WU,A1NC0W3YCS0QHN,1468,Too fast for a WU
35,0,13,1,1,1,0,0,5,5,0,0,0,0,0,0,14,0,7.886435331,0,2.929247409,0.225326724,0.225326724,0.225326724,0,0,1.126633619,1.126633619,0,0,0,0,0,0,3.154574132,0,4.438,0,0,0,1,0,0,3SU800BH864XAZ3MDFTR2DTW279QUY#fe7cb547-feb9-4e41-a3e0-5eff3d3760c8#1A1NC0W3YCS0QHN,Dates -  3/5,1468,Reliable,https://euprod.crowdcigar.com/storm/dashboard/steps/1468/jobs?id=&platform_job_id=3SU800BH864XAZ3MDFTR2DTW279QUY - Workunit: Dates -  3/5 - Pattern: Too fast for a WU,A1NC0W3YCS0QHN,1468,Too fast for a WU
196,4,6,1,1,2,0,0,1,1,0,0,0,0,0,0,16,0,22.846485604,0.466254808,0.699382212,0.116563702,0.116563702,0.233127404,0,0,0.116563702,0.116563702,0,0,0,0,0,0,1.865019233,0,8.579,0,0,0,0,0,1,34ZTTGSNJX0S5DX2DGMSJY468ZUQHK#c2f4136d-276e-4ec5-8823-4ef73a12b5ab#1A1YHG6J1H0NKD1,Your Task,1000,Reliable,https://euprod.crowdcigar.com/storm/dashboard/steps/1000/jobs?id=&platform_job_id=34ZTTGSNJX0S5DX2DGMSJY468ZUQHK - Workunit: Your Task - Pattern: Too fast for a WU,A1YHG6J1H0NKD1,1000,Too fast for a WU
196,4,6,1,1,2,0,0,1,1,0,0,0,0,0,0,16,0,22.846485604,0.466254808,0.699382212,0.116563702,0.116563702,0.233127404,0,0,0.116563702,0.116563702,0,0,0,0,0,0,1.865019233,0,8.579,0,0,0,0,0,1,34ZTTGSNJX0S5DX2DGMSJY468ZUQHK#d42b6565-0fef-46c6-bb30-781e3151d9fc#1A1YHG6J1H0NKD1,Your Task,1000,Reliable,https://euprod.crowdcigar.com/storm/dashboard/steps/1000/jobs?id=&platform_job_id=34ZTTGSNJX0S5DX2DGMSJY468ZUQHK - Workunit: Your Task - Pattern: Too fast for a WU,A1YHG6J1H0NKD1,1000,Too fast for a WU
33,9,18,3,3,4,0,0,4,4,0,0,0,0,1,0,6,0,6.157865273,1.679417802,3.358835604,0.559805934,0.559805934,0.746407912,0,0,0.746407912,0.746407912,0,0,0,0,0.186601978,0,1.119611868,0,5.359,0,0,0,0,0,1,3JMQI2OLFZHQQ0F8BSBLOJU3BWZDNW#76bfc77c-3c77-46d0-a287-44301ac82b12#1A1YHG6J1H0NKD1,Your Task,1099,Reliable,https://euprod.crowdcigar.com/storm/dashboard/steps/1099/jobs?id=&platform_job_id=3JMQI2OLFZHQQ0F8BSBLOJU3BWZDNW - Workunit: Your Task - Pattern: Too fast for a WU,A1YHG6J1H0NKD1,1099,Too fast for a WU
