mutation_count,mouse_move_count,mouse_interaction_count,mouse_up_count,mouse_down_count,click_count,context_menu_count,dbl_click_count,focus_count,blur_count,touch_start_count,touch_move_departed_count,touch_end_count,touch_cancel_count,scroll_count,viewport_resize_count,input_count,touch_count,mutation_per_second,mouse_move_per_second,mouse_interaction_per_second,mouse_up_per_second,mouse_down_per_second,click_per_second,context_menu_per_second,dbl_click_per_second,focus_per_second,blur_per_second,touch_start_per_second,touch_move_departed_per_second,touch_end_per_second,touch_cancel_per_second,scroll_per_second,viewport_resize_per_second,input_per_second,touch_per_second,active_s,inactivity_s,DatesReha,Amounts,Dates,Table,Your Task,recording_id,workunit_id,step_id,class,verbose_text,worker_id,step_id,pattern
4,0,9,2,1,1,0,1,2,2,0,0,0,0,0,0,0,0,7.82778865,0,17.612524462,3.913894325,1.956947162,1.956947162,0,1.956947162,3.913894325,3.913894325,0,0,0,0,0,0,0,0,0.511,0,0,1,0,0,0,cfbd1f2f-977b-48ad-96d4-2fdd852c3008#461aa6d2-8935-49b0-a91c-3c4b72c8741a#10056e306,Amounts -  9/11,1470,Reliable,https://euprod.crowdcigar.com/storm/dashboard/steps/1470/jobs?id=&platform_job_id=cfbd1f2f-977b-48ad-96d4-2fdd852c3008 - Workunit: Amounts -  9/11 - Pattern: Low No. Fields,0056e306,1470,Low No. Fields
29,17,11,1,1,1,0,0,4,4,0,0,0,0,9,0,5,0,1.836489139,1.076562599,0.696599329,0.063327212,0.063327212,0.063327212,0,0,0.253308847,0.253308847,0,0,0,0,0.569944905,0,0.316636059,0,15.791,0,0,1,0,0,0,21730acb-7cb9-4d4a-85e6-08a3ec66a7a5#5f49f4b3-379f-4c84-a7f6-f9a6914143a4#14d47513d,Amounts -  1/7,1470,Reliable,https://euprod.crowdcigar.com/storm/dashboard/steps/1470/jobs?id=&platform_job_id=21730acb-7cb9-4d4a-85e6-08a3ec66a7a5 - Workunit: Amounts -  1/7 - Pattern: Low No. Fields,4d47513d,1470,Low No. Fields
4,1,4,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,7.421150278,1.85528757,7.421150278,0,0,0,0,0,3.710575139,3.710575139,0,0,0,0,0,0,0,0,0.539,0,0,1,0,0,0,21730acb-7cb9-4d4a-85e6-08a3ec66a7a5#5f49f4b3-379f-4c84-a7f6-f9a6914143a4#14d47513d,Amounts -  2/7,1470,Reliable,https://euprod.crowdcigar.com/storm/dashboard/steps/1470/jobs?id=&platform_job_id=21730acb-7cb9-4d4a-85e6-08a3ec66a7a5 - Workunit: Amounts -  2/7 - Pattern: Low No. Fields,4d47513d,1470,Low No. Fields
5,1,4,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,9.225092251,1.84501845,7.380073801,0,0,0,0,0,3.6900369,3.6900369,0,0,0,0,0,0,0,0,0.542,0,0,1,0,0,0,21730acb-7cb9-4d4a-85e6-08a3ec66a7a5#5f49f4b3-379f-4c84-a7f6-f9a6914143a4#14d47513d,Amounts -  3/7,1470,Reliable,https://euprod.crowdcigar.com/storm/dashboard/steps/1470/jobs?id=&platform_job_id=21730acb-7cb9-4d4a-85e6-08a3ec66a7a5 - Workunit: Amounts -  3/7 - Pattern: Low No. Fields,4d47513d,1470,Low No. Fields
4,1,4,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,7.504690432,1.876172608,7.504690432,0,0,0,0,0,3.752345216,3.752345216,0,0,0,0,0,0,0,0,0.533,0,0,1,0,0,0,21730acb-7cb9-4d4a-85e6-08a3ec66a7a5#5f49f4b3-379f-4c84-a7f6-f9a6914143a4#14d47513d,Amounts -  4/7,1470,Reliable,https://euprod.crowdcigar.com/storm/dashboard/steps/1470/jobs?id=&platform_job_id=21730acb-7cb9-4d4a-85e6-08a3ec66a7a5 - Workunit: Amounts -  4/7 - Pattern: Low No. Fields,4d47513d,1470,Low No. Fields
5,1,4,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,11.160714286,2.232142857,8.928571429,0,0,0,0,0,4.464285714,4.464285714,0,0,0,0,0,0,0,0,0.448,0,0,1,0,0,0,21730acb-7cb9-4d4a-85e6-08a3ec66a7a5#5f49f4b3-379f-4c84-a7f6-f9a6914143a4#14d47513d,Amounts -  5/7,1470,Reliable,https://euprod.crowdcigar.com/storm/dashboard/steps/1470/jobs?id=&platform_job_id=21730acb-7cb9-4d4a-85e6-08a3ec66a7a5 - Workunit: Amounts -  5/7 - Pattern: Low No. Fields,4d47513d,1470,Low No. Fields
5,0,4,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,11.160714286,0,8.928571429,0,0,0,0,0,4.464285714,4.464285714,0,0,0,0,0,0,0,0,0.448,0,0,1,0,0,0,21730acb-7cb9-4d4a-85e6-08a3ec66a7a5#5f49f4b3-379f-4c84-a7f6-f9a6914143a4#14d47513d,Amounts -  6/7,1470,Reliable,https://euprod.crowdcigar.com/storm/dashboard/steps/1470/jobs?id=&platform_job_id=21730acb-7cb9-4d4a-85e6-08a3ec66a7a5 - Workunit: Amounts -  6/7 - Pattern: Low No. Fields,4d47513d,1470,Low No. Fields
7,3,8,1,1,2,0,0,2,2,0,0,0,0,0,0,0,0,5.582137161,2.392344498,6.379585327,0.797448166,0.797448166,1.594896332,0,0,1.594896332,1.594896332,0,0,0,0,0,0,0,0,1.254,0,0,1,0,0,0,21730acb-7cb9-4d4a-85e6-08a3ec66a7a5#5f49f4b3-379f-4c84-a7f6-f9a6914143a4#14d47513d,Amounts -  7/7,1470,Reliable,https://euprod.crowdcigar.com/storm/dashboard/steps/1470/jobs?id=&platform_job_id=21730acb-7cb9-4d4a-85e6-08a3ec66a7a5 - Workunit: Amounts -  7/7 - Pattern: Low No. Fields,4d47513d,1470,Low No. Fields
21,5,12,1,1,1,0,0,5,4,0,0,0,0,0,0,5,0,2.465656921,0.587061172,1.408946812,0.117412234,0.117412234,0.117412234,0,0,0.587061172,0.469648937,0,0,0,0,0,0,0.587061172,0,8.517,0,0,1,0,0,0,6b16f72f-b2f7-4cbd-8b8f-2a80732727d6#dd5c217b-5ece-4d53-8bf8-dd8aa099f7bb#14d47513d,Amounts -  1/11,1470,Reliable,https://euprod.crowdcigar.com/storm/dashboard/steps/1470/jobs?id=&platform_job_id=6b16f72f-b2f7-4cbd-8b8f-2a80732727d6 - Workunit: Amounts -  1/11 - Pattern: Low No. Fields,4d47513d,1470,Low No. Fields
4,1,4,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,7.259528131,1.814882033,7.259528131,0,0,0,0,0,3.629764065,3.629764065,0,0,0,0,0,0,0,0,0.551,0,0,1,0,0,0,6b16f72f-b2f7-4cbd-8b8f-2a80732727d6#dd5c217b-5ece-4d53-8bf8-dd8aa099f7bb#14d47513d,Amounts -  10/11,1470,Reliable,https://euprod.crowdcigar.com/storm/dashboard/steps/1470/jobs?id=&platform_job_id=6b16f72f-b2f7-4cbd-8b8f-2a80732727d6 - Workunit: Amounts -  10/11 - Pattern: Low No. Fields,4d47513d,1470,Low No. Fields
6,3,8,1,1,2,0,0,2,2,0,0,0,0,0,0,0,0,4.803843074,2.401921537,6.405124099,0.800640512,0.800640512,1.601281025,0,0,1.601281025,1.601281025,0,0,0,0,0,0,0,0,1.249,0,0,1,0,0,0,6b16f72f-b2f7-4cbd-8b8f-2a80732727d6#dd5c217b-5ece-4d53-8bf8-dd8aa099f7bb#14d47513d,Amounts -  11/11,1470,Reliable,https://euprod.crowdcigar.com/storm/dashboard/steps/1470/jobs?id=&platform_job_id=6b16f72f-b2f7-4cbd-8b8f-2a80732727d6 - Workunit: Amounts -  11/11 - Pattern: Low No. Fields,4d47513d,1470,Low No. Fields
4,1,4,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,6.299212598,1.57480315,6.299212598,0,0,0,0,0,3.149606299,3.149606299,0,0,0,0,0,0,0,0,0.635,0,0,1,0,0,0,6b16f72f-b2f7-4cbd-8b8f-2a80732727d6#dd5c217b-5ece-4d53-8bf8-dd8aa099f7bb#14d47513d,Amounts -  2/11,1470,Reliable,https://euprod.crowdcigar.com/storm/dashboard/steps/1470/jobs?id=&platform_job_id=6b16f72f-b2f7-4cbd-8b8f-2a80732727d6 - Workunit: Amounts -  2/11 - Pattern: Low No. Fields,4d47513d,1470,Low No. Fields
5,1,4,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,8.976660682,1.795332136,7.181328546,0,0,0,0,0,3.590664273,3.590664273,0,0,0,0,0,0,0,0,0.557,0,0,1,0,0,0,6b16f72f-b2f7-4cbd-8b8f-2a80732727d6#dd5c217b-5ece-4d53-8bf8-dd8aa099f7bb#14d47513d,Amounts -  3/11,1470,Reliable,https://euprod.crowdcigar.com/storm/dashboard/steps/1470/jobs?id=&platform_job_id=6b16f72f-b2f7-4cbd-8b8f-2a80732727d6 - Workunit: Amounts -  3/11 - Pattern: Low No. Fields,4d47513d,1470,Low No. Fields
4,0,4,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,7.692307692,0,7.692307692,0,0,0,0,0,3.846153846,3.846153846,0,0,0,0,0,0,0,0,0.52,0,0,1,0,0,0,6b16f72f-b2f7-4cbd-8b8f-2a80732727d6#dd5c217b-5ece-4d53-8bf8-dd8aa099f7bb#14d47513d,Amounts -  4/11,1470,Reliable,https://euprod.crowdcigar.com/storm/dashboard/steps/1470/jobs?id=&platform_job_id=6b16f72f-b2f7-4cbd-8b8f-2a80732727d6 - Workunit: Amounts -  4/11 - Pattern: Low No. Fields,4d47513d,1470,Low No. Fields
5,0,4,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,8.090614887,0,6.472491909,0,0,0,0,0,3.236245955,3.236245955,0,0,0,0,0,0,0,0,0.618,0,0,1,0,0,0,6b16f72f-b2f7-4cbd-8b8f-2a80732727d6#dd5c217b-5ece-4d53-8bf8-dd8aa099f7bb#14d47513d,Amounts -  5/11,1470,Reliable,https://euprod.crowdcigar.com/storm/dashboard/steps/1470/jobs?id=&platform_job_id=6b16f72f-b2f7-4cbd-8b8f-2a80732727d6 - Workunit: Amounts -  5/11 - Pattern: Low No. Fields,4d47513d,1470,Low No. Fields
4,1,4,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,7.633587786,1.908396947,7.633587786,0,0,0,0,0,3.816793893,3.816793893,0,0,0,0,0,0,0,0,0.524,0,0,1,0,0,0,6b16f72f-b2f7-4cbd-8b8f-2a80732727d6#dd5c217b-5ece-4d53-8bf8-dd8aa099f7bb#14d47513d,Amounts -  6/11,1470,Reliable,https://euprod.crowdcigar.com/storm/dashboard/steps/1470/jobs?id=&platform_job_id=6b16f72f-b2f7-4cbd-8b8f-2a80732727d6 - Workunit: Amounts -  6/11 - Pattern: Low No. Fields,4d47513d,1470,Low No. Fields
5,0,4,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,9.398496241,0,7.518796992,0,0,0,0,0,3.759398496,3.759398496,0,0,0,0,0,0,0,0,0.532,0,0,1,0,0,0,6b16f72f-b2f7-4cbd-8b8f-2a80732727d6#dd5c217b-5ece-4d53-8bf8-dd8aa099f7bb#14d47513d,Amounts -  7/11,1470,Reliable,https://euprod.crowdcigar.com/storm/dashboard/steps/1470/jobs?id=&platform_job_id=6b16f72f-b2f7-4cbd-8b8f-2a80732727d6 - Workunit: Amounts -  7/11 - Pattern: Low No. Fields,4d47513d,1470,Low No. Fields
4,0,4,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,7.207207207,0,7.207207207,0,0,0,0,0,3.603603604,3.603603604,0,0,0,0,0,0,0,0,0.555,0,0,1,0,0,0,6b16f72f-b2f7-4cbd-8b8f-2a80732727d6#dd5c217b-5ece-4d53-8bf8-dd8aa099f7bb#14d47513d,Amounts -  8/11,1470,Reliable,https://euprod.crowdcigar.com/storm/dashboard/steps/1470/jobs?id=&platform_job_id=6b16f72f-b2f7-4cbd-8b8f-2a80732727d6 - Workunit: Amounts -  8/11 - Pattern: Low No. Fields,4d47513d,1470,Low No. Fields
5,0,4,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,9.823182711,0,7.858546169,0,0,0,0,0,3.929273084,3.929273084,0,0,0,0,0,0,0,0,0.509,0,0,1,0,0,0,6b16f72f-b2f7-4cbd-8b8f-2a80732727d6#dd5c217b-5ece-4d53-8bf8-dd8aa099f7bb#14d47513d,Amounts -  9/11,1470,Reliable,https://euprod.crowdcigar.com/storm/dashboard/steps/1470/jobs?id=&platform_job_id=6b16f72f-b2f7-4cbd-8b8f-2a80732727d6 - Workunit: Amounts -  9/11 - Pattern: Low No. Fields,4d47513d,1470,Low No. Fields
32,1,25,3,3,3,0,0,8,8,0,0,0,0,0,0,14,0,11.130434783,0.347826087,8.695652174,1.043478261,1.043478261,1.043478261,0,0,2.782608696,2.782608696,0,0,0,0,0,0,4.869565217,0,2.875,0,0,0,1,0,0,96d8bde2-cd86-4824-bf4f-1f53474fedec#e291500d-156d-4fca-88a9-0abdaa51d4a0#14d47513d,Dates -  3/5,1470,Reliable,https://euprod.crowdcigar.com/storm/dashboard/steps/1470/jobs?id=&platform_job_id=96d8bde2-cd86-4824-bf4f-1f53474fedec - Workunit: Dates -  3/5 - Pattern: Too fast for a WU,4d47513d,1470,Too fast for a WU
42,2,15,1,1,1,0,0,6,6,0,0,0,0,0,0,19,0,10.13024602,0.482392668,3.617945007,0.241196334,0.241196334,0.241196334,0,0,1.447178003,1.447178003,0,0,0,0,0,0,4.582730342,0,4.146,0,0,0,1,0,0,3HUR21WDDU1Y05O39UL8Z6V3Y0GXYI#63cb25f0-9c10-4ff3-a19e-8f552e1b3e6d#1A1MO99RDX7AZMA,Dates -  3/5,1468,Unreliable,https://euprod.crowdcigar.com/storm/dashboard/steps/1468/jobs?id=&platform_job_id=3HUR21WDDU1Y05O39UL8Z6V3Y0GXYI - Workunit: Dates -  3/5 - Pattern: Too fast for a WU,A1MO99RDX7AZMA,1468,Too fast for a WU
33,1,13,1,1,1,0,0,5,5,0,0,0,0,0,0,16,0,9.351090961,0.283366393,3.683763106,0.283366393,0.283366393,0.283366393,0,0,1.416831964,1.416831964,0,0,0,0,0,0,4.533862284,0,3.529,0,0,0,1,0,0,3HUR21WDDU1Y05O39UL8Z6V3Y0GXYI#63cb25f0-9c10-4ff3-a19e-8f552e1b3e6d#1A1MO99RDX7AZMA,Dates -  4/5,1468,Reliable,https://euprod.crowdcigar.com/storm/dashboard/steps/1468/jobs?id=&platform_job_id=3HUR21WDDU1Y05O39UL8Z6V3Y0GXYI - Workunit: Dates -  4/5 - Pattern: Too fast for a WU,A1MO99RDX7AZMA,1468,Too fast for a WU
2581,19,36,3,3,4,0,0,13,13,0,0,0,0,8,0,29,0,82.833210308,0.609775667,1.155364421,0.096280368,0.096280368,0.128373825,0,0,0.41721493,0.41721493,0,0,0,0,0.256747649,0,0.930710228,0,31.159,10.992,0,0,0,0,1,3TUOHPJXYH9UB0T3UT3KE9ANNSKXWN#94f4ccef-1424-49db-9755-5b8f791d5483#1A1MO99RDX7AZMA,Your Task,1001,Unreliable,https://euprod.crowdcigar.com/storm/dashboard/steps/1001/jobs?id=&platform_job_id=3TUOHPJXYH9UB0T3UT3KE9ANNSKXWN - Workunit: Your Task - Pattern: High No. NAs,A1MO99RDX7AZMA,1001,High No. NAs
44,3,15,1,1,1,0,0,6,6,0,0,0,0,0,0,19,0,11.488250653,0.783289817,3.916449086,0.261096606,0.261096606,0.261096606,0,0,1.566579634,1.566579634,0,0,0,0,0,0,4.960835509,0,3.83,0,0,0,1,0,0,3W0KKJIARRLD1ZYEX78PAZZZ9CZK83#2d55499e-01af-4634-bef5-2f6e5c99341f#1A1MO99RDX7AZMA,Dates -  3/5,1468,Unreliable,https://euprod.crowdcigar.com/storm/dashboard/steps/1468/jobs?id=&platform_job_id=3W0KKJIARRLD1ZYEX78PAZZZ9CZK83 - Workunit: Dates -  3/5 - Pattern: Too fast for a WU,A1MO99RDX7AZMA,1468,Too fast for a WU
21,5,7,1,1,1,0,0,2,2,0,0,0,0,0,0,5,0,3.007734174,0.716127184,1.002578058,0.143225437,0.143225437,0.143225437,0,0,0.286450874,0.286450874,0,0,0,0,0,0,0.716127184,0,6.982,0,0,1,0,0,0,55581969-1248-4b33-8733-8d1a21db4136#920c627f-26a1-47a7-afa2-caf6e94245c9#1e84b1007,Amounts -  1/11,1470,Reliable,https://euprod.crowdcigar.com/storm/dashboard/steps/1470/jobs?id=&platform_job_id=55581969-1248-4b33-8733-8d1a21db4136 - Workunit: Amounts -  1/11 - Pattern: Low No. Fields,e84b1007,1470,Low No. Fields
5,0,7,1,1,1,0,0,2,2,0,0,0,0,0,0,0,0,3.082614057,0,4.315659679,0.616522811,0.616522811,0.616522811,0,0,1.233045623,1.233045623,0,0,0,0,0,0,0,0,1.622,0,0,1,0,0,0,55581969-1248-4b33-8733-8d1a21db4136#920c627f-26a1-47a7-afa2-caf6e94245c9#1e84b1007,Amounts -  10/11,1470,Reliable,https://euprod.crowdcigar.com/storm/dashboard/steps/1470/jobs?id=&platform_job_id=55581969-1248-4b33-8733-8d1a21db4136 - Workunit: Amounts -  10/11 - Pattern: Low No. Fields,e84b1007,1470,Low No. Fields
4,3,6,1,1,2,0,0,1,1,0,0,0,0,0,0,0,0,2.61951539,1.964636542,3.929273084,0.654878847,0.654878847,1.309757695,0,0,0.654878847,0.654878847,0,0,0,0,0,0,0,0,1.527,0,0,1,0,0,0,55581969-1248-4b33-8733-8d1a21db4136#920c627f-26a1-47a7-afa2-caf6e94245c9#1e84b1007,Amounts -  11/11,1470,Reliable,https://euprod.crowdcigar.com/storm/dashboard/steps/1470/jobs?id=&platform_job_id=55581969-1248-4b33-8733-8d1a21db4136 - Workunit: Amounts -  11/11 - Pattern: Low No. Fields,e84b1007,1470,Low No. Fields
4,0,7,1,1,1,0,0,2,2,0,0,0,0,0,0,0,0,2.766251729,0,4.840940526,0.691562932,0.691562932,0.691562932,0,0,1.383125864,1.383125864,0,0,0,0,0,0,0,0,1.446,0,0,1,0,0,0,55581969-1248-4b33-8733-8d1a21db4136#920c627f-26a1-47a7-afa2-caf6e94245c9#1e84b1007,Amounts -  2/11,1470,Reliable,https://euprod.crowdcigar.com/storm/dashboard/steps/1470/jobs?id=&platform_job_id=55581969-1248-4b33-8733-8d1a21db4136 - Workunit: Amounts -  2/11 - Pattern: Low No. Fields,e84b1007,1470,Low No. Fields
5,0,7,1,1,1,0,0,2,2,0,0,0,0,0,0,0,0,4.612546125,0,6.457564576,0.922509225,0.922509225,0.922509225,0,0,1.84501845,1.84501845,0,0,0,0,0,0,0,0,1.084,0,0,1,0,0,0,55581969-1248-4b33-8733-8d1a21db4136#920c627f-26a1-47a7-afa2-caf6e94245c9#1e84b1007,Amounts -  3/11,1470,Reliable,https://euprod.crowdcigar.com/storm/dashboard/steps/1470/jobs?id=&platform_job_id=55581969-1248-4b33-8733-8d1a21db4136 - Workunit: Amounts -  3/11 - Pattern: Low No. Fields,e84b1007,1470,Low No. Fields
4,0,7,1,1,1,0,0,2,2,0,0,0,0,0,0,0,0,3.220611916,0,5.636070853,0.805152979,0.805152979,0.805152979,0,0,1.610305958,1.610305958,0,0,0,0,0,0,0,0,1.242,0,0,1,0,0,0,55581969-1248-4b33-8733-8d1a21db4136#920c627f-26a1-47a7-afa2-caf6e94245c9#1e84b1007,Amounts -  4/11,1470,Reliable,https://euprod.crowdcigar.com/storm/dashboard/steps/1470/jobs?id=&platform_job_id=55581969-1248-4b33-8733-8d1a21db4136 - Workunit: Amounts -  4/11 - Pattern: Low No. Fields,e84b1007,1470,Low No. Fields
4,0,7,1,1,1,0,0,2,2,0,0,0,0,0,0,0,0,3.968253968,0,6.944444444,0.992063492,0.992063492,0.992063492,0,0,1.984126984,1.984126984,0,0,0,0,0,0,0,0,1.008,0,0,1,0,0,0,55581969-1248-4b33-8733-8d1a21db4136#920c627f-26a1-47a7-afa2-caf6e94245c9#1e84b1007,Amounts -  5/11,1470,Reliable,https://euprod.crowdcigar.com/storm/dashboard/steps/1470/jobs?id=&platform_job_id=55581969-1248-4b33-8733-8d1a21db4136 - Workunit: Amounts -  5/11 - Pattern: Low No. Fields,e84b1007,1470,Low No. Fields
4,0,7,1,1,1,0,0,2,2,0,0,0,0,0,0,0,0,3.267973856,0,5.718954248,0.816993464,0.816993464,0.816993464,0,0,1.633986928,1.633986928,0,0,0,0,0,0,0,0,1.224,0,0,1,0,0,0,55581969-1248-4b33-8733-8d1a21db4136#920c627f-26a1-47a7-afa2-caf6e94245c9#1e84b1007,Amounts -  6/11,1470,Reliable,https://euprod.crowdcigar.com/storm/dashboard/steps/1470/jobs?id=&platform_job_id=55581969-1248-4b33-8733-8d1a21db4136 - Workunit: Amounts -  6/11 - Pattern: Low No. Fields,e84b1007,1470,Low No. Fields
