mutation_count,mouse_move_count,mouse_interaction_count,mouse_up_count,mouse_down_count,click_count,context_menu_count,dbl_click_count,focus_count,blur_count,touch_start_count,touch_move_departed_count,touch_end_count,touch_cancel_count,scroll_count,viewport_resize_count,input_count,touch_count,mutation_per_second,mouse_move_per_second,mouse_interaction_per_second,mouse_up_per_second,mouse_down_per_second,click_per_second,context_menu_per_second,dbl_click_per_second,focus_per_second,blur_per_second,touch_start_per_second,touch_move_departed_per_second,touch_end_per_second,touch_cancel_per_second,scroll_per_second,viewport_resize_per_second,input_per_second,touch_per_second,active_s,inactivity_s,DatesReha,Amounts,Dates,Table,Your Task,recording_id,workunit_id,step_id,class,verbose_text,worker_id,step_id,pattern
20,9,14,2,2,2,0,0,4,4,0,0,0,0,0,0,8,0,2.944640754,1.325088339,2.061248528,0.294464075,0.294464075,0.294464075,0,0,0.588928151,0.588928151,0,0,0,0,0,0,1.177856302,0,6.792,0,0,1,0,0,0,3YGYP13641LKRAYDTT65T8B8TMNNRS#c377902d-9698-458b-ba0b-c363de78e70e#1A105YRJ9M16N2P,Amounts -  1/10,1469,Unreliable,https://euprod.crowdcigar.com/storm/dashboard/steps/1469/jobs?id=&platform_job_id=3YGYP13641LKRAYDTT65T8B8TMNNRS - Workunit: Amounts -  1/10 - Pattern: High No. NAs,A105YRJ9M16N2P,1469,High No. NAs
5,0,16,3,3,2,0,0,4,4,0,0,0,0,0,0,0,0,8.517887564,0,27.257240204,5.110732538,5.110732538,3.407155026,0,0,6.814310051,6.814310051,0,0,0,0,0,0,0,0,0.587,0,0,1,0,0,0,3YGYP13641LKRAYDTT65T8B8TMNNRS#c377902d-9698-458b-ba0b-c363de78e70e#1A105YRJ9M16N2P,Amounts -  4/10,1469,Unreliable,https://euprod.crowdcigar.com/storm/dashboard/steps/1469/jobs?id=&platform_job_id=3YGYP13641LKRAYDTT65T8B8TMNNRS - Workunit: Amounts -  4/10 - Pattern: Low No. Fields,A105YRJ9M16N2P,1469,Low No. Fields
4,0,13,2,2,1,0,0,4,4,0,0,0,0,0,0,0,0,6.920415225,0,22.491349481,3.460207612,3.460207612,1.730103806,0,0,6.920415225,6.920415225,0,0,0,0,0,0,0,0,0.578,0,0,1,0,0,0,3YGYP13641LKRAYDTT65T8B8TMNNRS#c377902d-9698-458b-ba0b-c363de78e70e#1A105YRJ9M16N2P,Amounts -  5/10,1469,Unreliable,https://euprod.crowdcigar.com/storm/dashboard/steps/1469/jobs?id=&platform_job_id=3YGYP13641LKRAYDTT65T8B8TMNNRS - Workunit: Amounts -  5/10 - Pattern: Low No. Fields,A105YRJ9M16N2P,1469,Low No. Fields
5,0,13,2,2,1,0,0,4,4,0,0,0,0,0,0,0,0,8.710801394,0,22.648083624,3.484320557,3.484320557,1.742160279,0,0,6.968641115,6.968641115,0,0,0,0,0,0,0,0,0.574,0,0,1,0,0,0,3YGYP13641LKRAYDTT65T8B8TMNNRS#c377902d-9698-458b-ba0b-c363de78e70e#1A105YRJ9M16N2P,Amounts -  8/10,1469,Unreliable,https://euprod.crowdcigar.com/storm/dashboard/steps/1469/jobs?id=&platform_job_id=3YGYP13641LKRAYDTT65T8B8TMNNRS - Workunit: Amounts -  8/10 - Pattern: Low No. Fields,A105YRJ9M16N2P,1469,Low No. Fields
22,4,7,1,1,1,0,0,2,2,0,0,0,0,0,0,3,0,1.645721125,0.299222023,0.52363854,0.074805506,0.074805506,0.074805506,0,0,0.149611011,0.149611011,0,0,0,0,0,0,0.224416517,0,13.368,0,0,1,0,0,0,341YLJU21IBB9P61HNECNS7JVVDI2S#04b6ad15-216a-42c3-adf8-7a31f7f3cc57#1A1NFI7KAIOOMQB,Amounts -  2/9,1469,Reliable,https://euprod.crowdcigar.com/storm/dashboard/steps/1469/jobs?id=&platform_job_id=341YLJU21IBB9P61HNECNS7JVVDI2S - Workunit: Amounts -  2/9 - Pattern: High No. NAs,A1NFI7KAIOOMQB,1469,High No. NAs
57,3,11,1,1,1,0,0,4,4,0,0,0,0,0,0,20,0,3.362831858,0.17699115,0.648967552,0.05899705,0.05899705,0.05899705,0,0,0.235988201,0.235988201,0,0,0,0,0,0,1.179941003,0,16.95,0,0,1,0,0,0,341YLJU21IBB9P61HNECNS7JVVDI2S#04b6ad15-216a-42c3-adf8-7a31f7f3cc57#1A1NFI7KAIOOMQB,Amounts -  3/9,1469,Reliable,https://euprod.crowdcigar.com/storm/dashboard/steps/1469/jobs?id=&platform_job_id=341YLJU21IBB9P61HNECNS7JVVDI2S - Workunit: Amounts -  3/9 - Pattern: High No. NAs,A1NFI7KAIOOMQB,1469,High No. NAs
15,5,11,1,1,1,0,0,4,4,0,0,0,0,0,0,4,0,2.245172878,0.748390959,1.646460111,0.149678192,0.149678192,0.149678192,0,0,0.598712768,0.598712768,0,0,0,0,0,0,0.598712768,0,6.681,0,0,1,0,0,0,341YLJU21IBB9P61HNECNS7JVVDI2S#04b6ad15-216a-42c3-adf8-7a31f7f3cc57#1A1NFI7KAIOOMQB,Amounts -  4/9,1469,Reliable,https://euprod.crowdcigar.com/storm/dashboard/steps/1469/jobs?id=&platform_job_id=341YLJU21IBB9P61HNECNS7JVVDI2S - Workunit: Amounts -  4/9 - Pattern: High No. NAs,A1NFI7KAIOOMQB,1469,High No. NAs
6,0,4,0,0,0,0,0,2,2,0,0,0,0,0,0,2,0,3.452243959,0,2.301495972,0,0,0,0,0,1.150747986,1.150747986,0,0,0,0,0,0,1.150747986,0,1.738,0,0,1,0,0,0,341YLJU21IBB9P61HNECNS7JVVDI2S#04b6ad15-216a-42c3-adf8-7a31f7f3cc57#1A1NFI7KAIOOMQB,Amounts -  5/9,1469,Reliable,https://euprod.crowdcigar.com/storm/dashboard/steps/1469/jobs?id=&platform_job_id=341YLJU21IBB9P61HNECNS7JVVDI2S - Workunit: Amounts -  5/9 - Pattern: High No. NAs,A1NFI7KAIOOMQB,1469,High No. NAs
5,0,4,0,0,0,0,0,2,2,0,0,0,0,0,0,2,0,4.464285714,0,3.571428571,0,0,0,0,0,1.785714286,1.785714286,0,0,0,0,0,0,1.785714286,0,1.12,0,0,1,0,0,0,341YLJU21IBB9P61HNECNS7JVVDI2S#04b6ad15-216a-42c3-adf8-7a31f7f3cc57#1A1NFI7KAIOOMQB,Amounts -  6/9,1469,Reliable,https://euprod.crowdcigar.com/storm/dashboard/steps/1469/jobs?id=&platform_job_id=341YLJU21IBB9P61HNECNS7JVVDI2S - Workunit: Amounts -  6/9 - Pattern: High No. NAs,A1NFI7KAIOOMQB,1469,High No. NAs
4,0,4,0,0,0,0,0,2,2,0,0,0,0,0,0,2,0,9.852216749,0,9.852216749,0,0,0,0,0,4.926108374,4.926108374,0,0,0,0,0,0,4.926108374,0,0.406,0,0,1,0,0,0,341YLJU21IBB9P61HNECNS7JVVDI2S#04b6ad15-216a-42c3-adf8-7a31f7f3cc57#1A1NFI7KAIOOMQB,Amounts -  7/9,1469,Reliable,https://euprod.crowdcigar.com/storm/dashboard/steps/1469/jobs?id=&platform_job_id=341YLJU21IBB9P61HNECNS7JVVDI2S - Workunit: Amounts -  7/9 - Pattern: High No. NAs,A1NFI7KAIOOMQB,1469,High No. NAs
21,16,14,2,2,2,0,0,4,4,0,0,0,0,13,0,6,0,2.634550245,2.007276377,1.75636683,0.250909547,0.250909547,0.250909547,0,0,0.501819094,0.501819094,0,0,0,0,1.630912056,0,0.752728641,0,7.971,0,0,0,0,1,0,32FESTC2NH2TGYT38XSWI84G1FZCUL#aac52f6a-85e7-4c35-b1b1-2597d1136b21#1A1ZYAFO2WMY5Z6,Table -  1/7,1469,Unreliable,https://euprod.crowdcigar.com/storm/dashboard/steps/1469/jobs?id=&platform_job_id=32FESTC2NH2TGYT38XSWI84G1FZCUL - Workunit: Table -  1/7 - Pattern: Low No. Fields,A1ZYAFO2WMY5Z6,1469,Low No. Fields
7,6,10,2,2,2,0,0,2,2,0,0,0,0,0,0,1,0,2.443280977,2.094240838,3.490401396,0.698080279,0.698080279,0.698080279,0,0,0.698080279,0.698080279,0,0,0,0,0,0,0.34904014,0,2.865,0,0,0,0,1,0,32FESTC2NH2TGYT38XSWI84G1FZCUL#aac52f6a-85e7-4c35-b1b1-2597d1136b21#1A1ZYAFO2WMY5Z6,Table -  2/7,1469,Unreliable,https://euprod.crowdcigar.com/storm/dashboard/steps/1469/jobs?id=&platform_job_id=32FESTC2NH2TGYT38XSWI84G1FZCUL - Workunit: Table -  2/7 - Pattern: Low No. Fields,A1ZYAFO2WMY5Z6,1469,Low No. Fields
8,5,10,2,2,2,0,0,2,2,0,0,0,0,0,0,1,0,3.0757401,1.922337562,3.844675125,0.768935025,0.768935025,0.768935025,0,0,0.768935025,0.768935025,0,0,0,0,0,0,0.384467512,0,2.601,0,0,0,0,1,0,32FESTC2NH2TGYT38XSWI84G1FZCUL#aac52f6a-85e7-4c35-b1b1-2597d1136b21#1A1ZYAFO2WMY5Z6,Table -  3/7,1469,Unreliable,https://euprod.crowdcigar.com/storm/dashboard/steps/1469/jobs?id=&platform_job_id=32FESTC2NH2TGYT38XSWI84G1FZCUL - Workunit: Table -  3/7 - Pattern: Low No. Fields,A1ZYAFO2WMY5Z6,1469,Low No. Fields
6,6,10,2,2,2,0,0,2,2,0,0,0,0,0,0,2,0,2.197802198,2.197802198,3.663003663,0.732600733,0.732600733,0.732600733,0,0,0.732600733,0.732600733,0,0,0,0,0,0,0.732600733,0,2.73,0,0,0,0,1,0,32FESTC2NH2TGYT38XSWI84G1FZCUL#aac52f6a-85e7-4c35-b1b1-2597d1136b21#1A1ZYAFO2WMY5Z6,Table -  4/7,1469,Unreliable,https://euprod.crowdcigar.com/storm/dashboard/steps/1469/jobs?id=&platform_job_id=32FESTC2NH2TGYT38XSWI84G1FZCUL - Workunit: Table -  4/7 - Pattern: Low No. Fields,A1ZYAFO2WMY5Z6,1469,Low No. Fields
7,5,10,2,2,2,0,0,2,2,0,0,0,0,0,0,1,0,2.778880508,1.984914649,3.969829297,0.793965859,0.793965859,0.793965859,0,0,0.793965859,0.793965859,0,0,0,0,0,0,0.39698293,0,2.519,0,0,0,0,1,0,32FESTC2NH2TGYT38XSWI84G1FZCUL#aac52f6a-85e7-4c35-b1b1-2597d1136b21#1A1ZYAFO2WMY5Z6,Table -  5/7,1469,Unreliable,https://euprod.crowdcigar.com/storm/dashboard/steps/1469/jobs?id=&platform_job_id=32FESTC2NH2TGYT38XSWI84G1FZCUL - Workunit: Table -  5/7 - Pattern: Low No. Fields,A1ZYAFO2WMY5Z6,1469,Low No. Fields
5,3,6,1,1,2,0,0,1,1,0,0,0,0,0,0,1,0,3.125,1.875,3.75,0.625,0.625,1.25,0,0,0.625,0.625,0,0,0,0,0,0,0.625,0,1.6,0,0,0,0,1,0,32FESTC2NH2TGYT38XSWI84G1FZCUL#aac52f6a-85e7-4c35-b1b1-2597d1136b21#1A1ZYAFO2WMY5Z6,Table -  7/7,1469,Unreliable,https://euprod.crowdcigar.com/storm/dashboard/steps/1469/jobs?id=&platform_job_id=32FESTC2NH2TGYT38XSWI84G1FZCUL - Workunit: Table -  7/7 - Pattern: Low No. Fields,A1ZYAFO2WMY5Z6,1469,Low No. Fields
22,16,17,3,3,3,0,0,4,4,0,0,0,0,14,0,7,0,2.836879433,2.063185042,2.192134107,0.386847195,0.386847195,0.386847195,0,0,0.51579626,0.51579626,0,0,0,0,1.805286912,0,0.902643456,0,7.755,0,0,0,0,1,0,3SX4X51T80LAAEC8SXKWD7M3JRYOAS#66721e44-0ac1-46d6-af16-e4028deb82c7#1A1ZYAFO2WMY5Z6,Table -  1/3,1469,Unreliable,https://euprod.crowdcigar.com/storm/dashboard/steps/1469/jobs?id=&platform_job_id=3SX4X51T80LAAEC8SXKWD7M3JRYOAS - Workunit: Table -  1/3 - Pattern: Low No. Fields,A1ZYAFO2WMY5Z6,1469,Low No. Fields
6,4,6,1,1,2,0,0,1,1,0,0,0,0,0,0,1,0,3.311258278,2.207505519,3.311258278,0.55187638,0.55187638,1.103752759,0,0,0.55187638,0.55187638,0,0,0,0,0,0,0.55187638,0,1.812,0,0,0,0,1,0,3SX4X51T80LAAEC8SXKWD7M3JRYOAS#66721e44-0ac1-46d6-af16-e4028deb82c7#1A1ZYAFO2WMY5Z6,Table -  3/3,1469,Unreliable,https://euprod.crowdcigar.com/storm/dashboard/steps/1469/jobs?id=&platform_job_id=3SX4X51T80LAAEC8SXKWD7M3JRYOAS - Workunit: Table -  3/3 - Pattern: Low No. Fields,A1ZYAFO2WMY5Z6,1469,Low No. Fields
6,0,7,1,1,1,0,0,2,2,0,0,0,0,0,0,6,0,3.976143141,0,4.638833665,0.662690524,0.662690524,0.662690524,0,0,1.325381047,1.325381047,0,0,0,0,0,0,3.976143141,0,1.509,0,0,0,1,0,0,38Z7YZ2SB3ES188MJY4DJA5MB0RIQ4#f9e3377a-bb1f-4e2a-8245-e461cccf8865#1A2MTOSH583K270,Dates -  3/5,1469,Reliable,https://euprod.crowdcigar.com/storm/dashboard/steps/1469/jobs?id=&platform_job_id=38Z7YZ2SB3ES188MJY4DJA5MB0RIQ4 - Workunit: Dates -  3/5 - Pattern: Too fast for a WU,A2MTOSH583K270,1469,Too fast for a WU
5,0,7,1,1,1,0,0,2,2,0,0,0,0,0,0,12,0,5.076142132,0,7.106598985,1.015228426,1.015228426,1.015228426,0,0,2.030456853,2.030456853,0,0,0,0,0,0,12.182741117,0,0.985,0,0,0,1,0,0,3EQVJH0T40X5XTPUUKGNO3FUVU0HTD#ff5158c5-8752-4c8c-ab25-9c6cf51287d3#1A2MTOSH583K270,Dates -  2/5,1469,Unreliable,https://euprod.crowdcigar.com/storm/dashboard/steps/1469/jobs?id=&platform_job_id=3EQVJH0T40X5XTPUUKGNO3FUVU0HTD - Workunit: Dates -  2/5 - Pattern: Too fast for a WU,A2MTOSH583K270,1469,Too fast for a WU
6,0,7,1,1,1,0,0,2,2,0,0,0,0,0,0,6,0,5.529953917,0,6.451612903,0.921658986,0.921658986,0.921658986,0,0,1.843317972,1.843317972,0,0,0,0,0,0,5.529953917,0,1.085,0,0,0,1,0,0,3EQVJH0T40X5XTPUUKGNO3FUVU0HTD#ff5158c5-8752-4c8c-ab25-9c6cf51287d3#1A2MTOSH583K270,Dates -  3/5,1469,Unreliable,https://euprod.crowdcigar.com/storm/dashboard/steps/1469/jobs?id=&platform_job_id=3EQVJH0T40X5XTPUUKGNO3FUVU0HTD - Workunit: Dates -  3/5 - Pattern: Too fast for a WU,A2MTOSH583K270,1469,Too fast for a WU
7,0,7,1,1,1,0,0,2,2,0,0,0,0,0,0,7,0,4.242424242,0,4.242424242,0.606060606,0.606060606,0.606060606,0,0,1.212121212,1.212121212,0,0,0,0,0,0,4.242424242,0,1.65,0,0,0,1,0,0,3M47JKRKCXD62KDPV3EO0GUH84L680#1bdc6b8d-2a27-4dcc-9d50-c50715238bb1#1A2MTOSH583K270,Dates -  2/3,1469,Unreliable,https://euprod.crowdcigar.com/storm/dashboard/steps/1469/jobs?id=&platform_job_id=3M47JKRKCXD62KDPV3EO0GUH84L680 - Workunit: Dates -  2/3 - Pattern: Too fast for a WU,A2MTOSH583K270,1469,Too fast for a WU
6,0,7,1,1,1,0,0,2,2,0,0,0,0,0,0,12,0,3.65630713,0,4.265691651,0.609384522,0.609384522,0.609384522,0,0,1.218769043,1.218769043,0,0,0,0,0,0,7.31261426,0,1.641,0,0,0,1,0,0,3P0I4CQYVYJ7HRFBT2GOVWJUBASWO2#b6f61b29-ab85-45ba-95f4-59fcad2e0ce5#1A2MTOSH583K270,Dates -  2/5,1469,Unreliable,https://euprod.crowdcigar.com/storm/dashboard/steps/1469/jobs?id=&platform_job_id=3P0I4CQYVYJ7HRFBT2GOVWJUBASWO2 - Workunit: Dates -  2/5 - Pattern: Too fast for a WU,A2MTOSH583K270,1469,Too fast for a WU
5,0,7,1,1,1,0,0,2,2,0,0,0,0,0,0,5,0,3.012048193,0,4.21686747,0.602409639,0.602409639,0.602409639,0,0,1.204819277,1.204819277,0,0,0,0,0,0,3.012048193,0,1.66,0,0,0,1,0,0,3P0I4CQYVYJ7HRFBT2GOVWJUBASWO2#b6f61b29-ab85-45ba-95f4-59fcad2e0ce5#1A2MTOSH583K270,Dates -  3/5,1469,Unreliable,https://euprod.crowdcigar.com/storm/dashboard/steps/1469/jobs?id=&platform_job_id=3P0I4CQYVYJ7HRFBT2GOVWJUBASWO2 - Workunit: Dates -  3/5 - Pattern: Too fast for a WU,A2MTOSH583K270,1469,Too fast for a WU
6,1,7,1,1,1,0,0,2,2,0,0,0,0,0,0,10,0,4.590665647,0.765110941,5.355776588,0.765110941,0.765110941,0.765110941,0,0,1.530221882,1.530221882,0,0,0,0,0,0,7.651109411,0,1.307,0,0,0,1,0,0,3QD8LUVX4XA0YHEJYSGBO9XA3HTX5R#60bd622d-752f-4950-b4ee-f459eb5f4833#1A2MTOSH583K270,Dates -  2/5,1469,Unreliable,https://euprod.crowdcigar.com/storm/dashboard/steps/1469/jobs?id=&platform_job_id=3QD8LUVX4XA0YHEJYSGBO9XA3HTX5R - Workunit: Dates -  2/5 - Pattern: Too fast for a WU,A2MTOSH583K270,1469,Too fast for a WU
28,13,14,2,2,2,0,0,4,4,0,0,0,0,0,0,5,0,1.90307891,0.883572351,0.951539455,0.135934208,0.135934208,0.135934208,0,0,0.271868416,0.271868416,0,0,0,0,0,0,0.33983552,0,14.713,0,0,1,0,0,0,31JUPBOORNGOL5GWI7KQPZCEYXI8LE#1512fd62-9c97-4fd2-ba75-039c16d0f139#1A30OV2VOAAN19G,Amounts -  1/11,1469,Reliable,https://euprod.crowdcigar.com/storm/dashboard/steps/1469/jobs?id=&platform_job_id=31JUPBOORNGOL5GWI7KQPZCEYXI8LE - Workunit: Amounts -  1/11 - Pattern: Low No. Fields,A30OV2VOAAN19G,1469,Low No. Fields
3,0,7,1,1,1,0,0,2,2,0,0,0,0,0,0,0,0,18.072289157,0,42.168674699,6.024096386,6.024096386,6.024096386,0,0,12.048192771,12.048192771,0,0,0,0,0,0,0,0,0.166,0,0,1,0,0,0,31JUPBOORNGOL5GWI7KQPZCEYXI8LE#1512fd62-9c97-4fd2-ba75-039c16d0f139#1A30OV2VOAAN19G,Amounts -  10/11,1469,Reliable,https://euprod.crowdcigar.com/storm/dashboard/steps/1469/jobs?id=&platform_job_id=31JUPBOORNGOL5GWI7KQPZCEYXI8LE - Workunit: Amounts -  10/11 - Pattern: Low No. Fields,A30OV2VOAAN19G,1469,Low No. Fields
5,2,14,3,3,4,0,0,2,2,0,0,0,0,0,0,0,0,2.895193978,1.158077591,8.106543138,1.737116387,1.737116387,2.316155182,0,0,1.158077591,1.158077591,0,0,0,0,0,0,0,0,1.727,0,0,1,0,0,0,31JUPBOORNGOL5GWI7KQPZCEYXI8LE#1512fd62-9c97-4fd2-ba75-039c16d0f139#1A30OV2VOAAN19G,Amounts -  11/11,1469,Reliable,https://euprod.crowdcigar.com/storm/dashboard/steps/1469/jobs?id=&platform_job_id=31JUPBOORNGOL5GWI7KQPZCEYXI8LE - Workunit: Amounts -  11/11 - Pattern: Low No. Fields,A30OV2VOAAN19G,1469,Low No. Fields
4,2,7,1,1,1,0,0,2,2,0,0,0,0,0,0,0,0,4.140786749,2.070393375,7.246376812,1.035196687,1.035196687,1.035196687,0,0,2.070393375,2.070393375,0,0,0,0,0,0,0,0,0.966,0,0,1,0,0,0,31JUPBOORNGOL5GWI7KQPZCEYXI8LE#1512fd62-9c97-4fd2-ba75-039c16d0f139#1A30OV2VOAAN19G,Amounts -  2/11,1469,Reliable,https://euprod.crowdcigar.com/storm/dashboard/steps/1469/jobs?id=&platform_job_id=31JUPBOORNGOL5GWI7KQPZCEYXI8LE - Workunit: Amounts -  2/11 - Pattern: Low No. Fields,A30OV2VOAAN19G,1469,Low No. Fields
4,0,7,1,1,1,0,0,2,2,0,0,0,0,0,0,0,0,19.512195122,0,34.146341463,4.87804878,4.87804878,4.87804878,0,0,9.756097561,9.756097561,0,0,0,0,0,0,0,0,0.205,0,0,1,0,0,0,31JUPBOORNGOL5GWI7KQPZCEYXI8LE#1512fd62-9c97-4fd2-ba75-039c16d0f139#1A30OV2VOAAN19G,Amounts -  3/11,1469,Reliable,https://euprod.crowdcigar.com/storm/dashboard/steps/1469/jobs?id=&platform_job_id=31JUPBOORNGOL5GWI7KQPZCEYXI8LE - Workunit: Amounts -  3/11 - Pattern: Low No. Fields,A30OV2VOAAN19G,1469,Low No. Fields
